unix,open,high,low,close,volume,num_of_trades,symbol
1662146100000,19972.63000000,19989.53000000,19801.95000000,19855.56000000,4192.01818000,87289,BTCUSDT
1662147000000,19854.37000000,19855.81000000,19781.26000000,19816.90000000,3210.80554000,66949,BTCUSDT
1662147900000,19816.90000000,19922.48000000,19815.78000000,19910.43000000,2829.75971000,66171,BTCUSDT
1662148800000,19909.23000000,19925.00000000,19858.40000000,19905.94000000,2060.20916000,49931,BTCUSDT
1662149700000,19905.71000000,19939.66000000,19900.00000000,19928.06000000,1385.58137000,32162,BTCUSDT
1662150600000,19928.06000000,19940.81000000,19907.16000000,19919.31000000,1277.69418000,29762,BTCUSDT
1662151500000,19919.31000000,19981.79000000,19898.33000000,19964.68000000,1517.46235000,37013,BTCUSDT
1662152400000,19964.68000000,19995.56000000,19947.54000000,19991.28000000,1407.86320000,34088,BTCUSDT
1662153300000,19990.62000000,19997.11000000,19924.33000000,19927.60000000,732.25560000,20213,BTCUSDT
1662154200000,19928.57000000,19996.09000000,19926.99000000,19969.99000000,569.85746000,20544,BTCUSDT
1662155100000,19969.99000000,20026.66000000,19950.00000000,19977.31000000,1086.94991000,29840,BTCUSDT
1662156000000,19976.09000000,20019.93000000,19959.71000000,19995.71000000,1616.53340000,35231,BTCUSDT
1662156900000,19995.71000000,19996.74000000,19901.00000000,19930.48000000,1900.16014000,35578,BTCUSDT
1662157800000,19931.39000000,19949.00000000,19876.87000000,19912.85000000,2134.65086000,43054,BTCUSDT
1662158700000,19913.97000000,20015.00000000,19911.22000000,19989.49000000,2075.19325000,42537,BTCUSDT
1662159600000,19989.49000000,20002.33000000,19948.80000000,19967.63000000,1531.36071000,30656,BTCUSDT
1662160500000,19968.30000000,19980.51000000,19939.73000000,19950.94000000,1450.48323000,28090,BTCUSDT
1662161400000,19952.03000000,19961.95000000,19931.82000000,19935.75000000,1133.44968000,25794,BTCUSDT
1662162300000,19935.75000000,19980.82000000,19922.15000000,19951.86000000,1397.12440000,29856,BTCUSDT
1662163200000,19950.98000000,19973.33000000,19917.00000000,19960.09000000,1670.20074000,42039,BTCUSDT
1662164100000,19960.09000000,19993.18000000,19958.18000000,19966.24000000,1279.12768000,35766,BTCUSDT
1662165000000,19967.14000000,20055.93000000,19950.00000000,20039.73000000,2652.14088000,57987,BTCUSDT
1662165900000,20039.73000000,20045.39000000,19996.64000000,20001.34000000,1699.27471000,43367,BTCUSDT
1662166800000,20001.34000000,20008.99000000,19928.00000000,19947.07000000,2026.66324000,45185,BTCUSDT
1662167700000,19947.07000000,19977.91000000,19945.09000000,19965.56000000,1366.63275000,32277,BTCUSDT
1662168600000,19964.67000000,19966.23000000,19930.74000000,19937.59000000,1396.81854000,34442,BTCUSDT
1662169500000,19939.08000000,19960.00000000,19931.65000000,19954.41000000,1176.49050000,31821,BTCUSDT
1662170400000,19953.95000000,19955.29000000,19908.91000000,19922.37000000,1465.01433000,36814,BTCUSDT
1662171300000,19922.37000000,19959.93000000,19888.91000000,19933.14000000,1988.32607000,46015,BTCUSDT
1662172200000,19933.14000000,19966.87000000,19925.16000000,19952.75000000,1351.25205000,35563,BTCUSDT
1662173100000,19952.75000000,19956.76000000,19917.00000000,19939.00000000,1263.42618000,34495,BTCUSDT
1662174000000,19939.00000000,19940.49000000,19891.55000000,19896.90000000,1844.31971000,45001,BTCUSDT
1662174900000,19896.70000000,19927.91000000,19866.77000000,19878.34000000,1734.71067000,42050,BTCUSDT
1662175800000,19880.21000000,19921.22000000,19871.64000000,19913.28000000,1785.40626000,41488,BTCUSDT
1662176700000,19913.28000000,19922.12000000,19883.10000000,19899.69000000,1288.09564000,30973,BTCUSDT
1662177600000,19899.69000000,19937.09000000,19884.37000000,19923.22000000,1443.03819000,38414,BTCUSDT
1662178500000,19923.22000000,19936.57000000,19909.34000000,19929.76000000,1143.11190000,33478,BTCUSDT
1662179400000,19928.94000000,19936.77000000,19907.14000000,19909.80000000,1236.83923000,34480,BTCUSDT
1662180300000,19909.80000000,19933.86000000,19894.19000000,19923.46000000,1164.76663000,31960,BTCUSDT
1662181200000,19923.46000000,19959.32000000,19923.46000000,19954.28000000,1304.61198000,35999,BTCUSDT
1662182100000,19954.28000000,19959.18000000,19940.01000000,19948.56000000,1254.50116000,33679,BTCUSDT
1662183000000,19949.38000000,19959.55000000,19943.79000000,19953.08000000,1129.46552000,29239,BTCUSDT
1662183900000,19953.74000000,19968.11000000,19933.55000000,19944.32000000,1186.72704000,34215,BTCUSDT
1662184800000,19943.93000000,19949.99000000,19904.91000000,19911.26000000,1204.25120000,34569,BTCUSDT
1662185700000,19911.26000000,19921.62000000,19823.38000000,19865.29000000,2396.36601000,57452,BTCUSDT
1662186600000,19865.29000000,19894.48000000,19860.21000000,19882.91000000,1263.25616000,38198,BTCUSDT
1662187500000,19881.87000000,19910.80000000,19875.62000000,19883.08000000,1248.63047000,41180,BTCUSDT
1662188400000,19884.32000000,19900.76000000,19868.26000000,19895.45000000,1104.26522000,38343,BTCUSDT
1662189300000,19894.85000000,19912.00000000,19884.50000000,19896.94000000,1003.40435000,34356,BTCUSDT
1662190200000,19896.94000000,19906.95000000,19856.87000000,19866.35000000,1303.15384000,36922,BTCUSDT
1662191100000,19865.53000000,19872.63000000,19754.77000000,19815.63000000,4015.31792000,98273,BTCUSDT
1662192000000,19815.63000000,19850.38000000,19777.00000000,19802.95000000,2257.77179000,54208,BTCUSDT
1662192900000,19802.95000000,19854.12000000,19793.37000000,19841.54000000,1871.34295000,48397,BTCUSDT
1662193800000,19842.17000000,19843.65000000,19807.29000000,19822.82000000,1493.78935000,41742,BTCUSDT
1662194700000,19822.62000000,19830.47000000,19765.00000000,19785.31000000,2165.98597000,49867,BTCUSDT
1662195600000,19785.31000000,19822.16000000,19726.10000000,19776.19000000,2810.44070000,67376,BTCUSDT
1662196500000,19776.19000000,19803.83000000,19766.95000000,19794.84000000,1615.92496000,44075,BTCUSDT
1662197400000,19794.58000000,19820.00000000,19757.53000000,19768.51000000,1579.52865000,44142,BTCUSDT
1662198300000,19769.09000000,19801.40000000,19751.00000000,19796.83000000,1399.24791000,36836,BTCUSDT
1662199200000,19795.94000000,19848.09000000,19793.04000000,19838.37000000,1943.88716000,46640,BTCUSDT
1662200100000,19839.58000000,19850.00000000,19825.10000000,19841.09000000,1326.98615000,36398,BTCUSDT
1662201000000,19841.09000000,19843.97000000,19804.98000000,19822.79000000,1253.26336000,32634,BTCUSDT
1662201900000,19822.79000000,19868.86000000,19808.98000000,19849.13000000,1414.88509000,37233,BTCUSDT
1662202800000,19849.13000000,19857.55000000,19835.92000000,19849.42000000,910.24118000,26971,BTCUSDT
1662203700000,19849.42000000,19850.90000000,19786.81000000,19833.84000000,1895.88054000,48262,BTCUSDT
1662204600000,19833.80000000,19844.00000000,19818.86000000,19827.90000000,1038.42761000,31689,BTCUSDT
1662205500000,19827.90000000,19832.77000000,19768.23000000,19798.76000000,2191.27163000,49698,BTCUSDT
1662206400000,19798.73000000,19856.78000000,19787.56000000,19850.02000000,1647.51916000,46531,BTCUSDT
1662207300000,19850.89000000,19860.00000000,19802.22000000,19831.53000000,1693.36167000,46121,BTCUSDT
1662208200000,19830.77000000,19848.88000000,19806.65000000,19815.01000000,1346.75162000,39174,BTCUSDT
1662209100000,19815.48000000,19853.63000000,19805.00000000,19850.72000000,1378.93980000,41823,BTCUSDT
1662210000000,19850.72000000,19860.00000000,19830.01000000,19835.33000000,1297.82241000,39300,BTCUSDT
1662210900000,19835.43000000,19859.35000000,19819.09000000,19831.46000000,1391.80630000,37081,BTCUSDT
1662211800000,19831.46000000,19861.79000000,19820.87000000,19855.76000000,1213.71043000,36897,BTCUSDT
1662212700000,19855.76000000,19904.68000000,19853.22000000,19863.84000000,1865.95964000,48906,BTCUSDT
1662213600000,19863.16000000,19867.13000000,19830.38000000,19844.41000000,1376.73970000,42368,BTCUSDT
1662214500000,19844.99000000,19853.93000000,19774.95000000,19789.63000000,1721.47238000,52134,BTCUSDT
1662215400000,19789.06000000,19827.00000000,19785.06000000,19817.44000000,1554.97532000,39662,BTCUSDT
1662216300000,19817.44000000,19831.17000000,19798.16000000,19816.75000000,1310.51672000,33720,BTCUSDT
1662217200000,19816.75000000,19832.67000000,19769.59000000,19801.10000000,2001.70704000,46007,BTCUSDT
1662218100000,19800.50000000,19828.77000000,19791.11000000,19808.19000000,1397.56715000,38403,BTCUSDT
1662219000000,19808.97000000,19815.00000000,19783.15000000,19790.33000000,1303.48195000,35255,BTCUSDT
1662219900000,19791.01000000,19800.57000000,19748.88000000,19772.95000000,2090.66920000,49779,BTCUSDT
1662220800000,19772.95000000,19830.00000000,19771.46000000,19799.65000000,2024.53429000,43266,BTCUSDT
1662221700000,19799.65000000,19824.47000000,19795.89000000,19810.86000000,1162.53510000,32864,BTCUSDT
1662222600000,19810.86000000,19835.00000000,19807.89000000,19815.49000000,1309.45948000,35556,BTCUSDT
1662223500000,19815.49000000,19823.33000000,19786.84000000,19787.81000000,1330.99307000,34115,BTCUSDT
1662224400000,19787.81000000,19794.11000000,19753.80000000,19766.62000000,1826.31640000,43211,BTCUSDT
1662225300000,19766.62000000,19784.42000000,19753.24000000,19782.79000000,1350.44690000,37198,BTCUSDT
1662226200000,19782.79000000,19804.00000000,19763.65000000,19797.76000000,1445.80181000,36601,BTCUSDT
